"","Competition_Name","Gender","Country","Season_End_Year","Round","Wk","Day","Date","Time","Home","HomeGoals","Home_xG","Away","AwayGoals","Away_xG","Attendance","Venue","Referee","Notes","MatchURL"
"104","Serie A","M","ITA",2019,NA,"19","Sat",17894,"15:00","Genoa",0,0.5,"Fiorentina",0,1.6,21000,"Stadio Comunale Luigi Ferraris","Davide Massa",NA,"https://fbref.com/en/matches/71ad52a9/Genoa-Fiorentina-December-29-2018-Serie-A"
"105","Serie A","M","ITA",2019,NA,"19","Sat",17894,"15:00","Chievo",1,1.4,"Frosinone",0,0.7,8000,"Stadio Marc'Antonio Bentegodi","Gianluca Rocchi",NA,"https://fbref.com/en/matches/a5ef0058/Chievo-Frosinone-December-29-2018-Serie-A"
"106","Serie A","M","ITA",2019,NA,"19","Sat",17894,"15:00","Lazio",1,0.9,"Torino",1,1.8,35000,"Stadio Olimpico","Massimiliano Irrati",NA,"https://fbref.com/en/matches/ac16e9b8/Lazio-Torino-December-29-2018-Serie-A"
"107","Serie A","M","ITA",2019,NA,"19","Sat",17894,"15:00","Parma",0,0.5,"Roma",2,1.8,17997,"Stadio Ennio Tardini","Gianluca Manganiello",NA,"https://fbref.com/en/matches/b051f48c/Parma-Roma-December-29-2018-Serie-A"
"108","Serie A","M","ITA",2019,NA,"19","Sat",17894,"15:00","Empoli",0,0.5,"Inter",1,1.1,10393,"Stadio Carlo Castellani","Federico La Penna",NA,"https://fbref.com/en/matches/dab31c63/Empoli-Internazionale-December-29-2018-Serie-A"
"109","Serie A","M","ITA",2019,NA,"19","Sat",17894,"18:00","Napoli",3,2,"Bologna",2,0.7,46585,"Stadio San Paolo","Giampaolo Calvarese",NA,"https://fbref.com/en/matches/7f08acbc/Napoli-Bologna-December-29-2018-Serie-A"
"110","Serie A","M","ITA",2019,NA,"19","Sat",17894,"20:30","Milan",2,1.9,"SPAL",1,0.7,48070,"Stadio Giuseppe Meazza","Rosario Abisso",NA,"https://fbref.com/en/matches/5ff30925/Milan-SPAL-December-29-2018-Serie-A"
"111","Serie A","M","ITA",2019,NA,"2","Sat",17768,"18:00","Juventus",2,1.6,"Lazio",0,0.3,40171,"Allianz Stadium","Massimiliano Irrati",NA,"https://fbref.com/en/matches/2ea4b5a9/Juventus-Lazio-August-25-2018-Serie-A"
"112","Serie A","M","ITA",2019,NA,"2","Sat",17768,"20:30","Napoli",3,1.4,"Milan",2,0.7,34474,"Stadio San Paolo","Paolo Valeri",NA,"https://fbref.com/en/matches/05260246/Napoli-Milan-August-25-2018-Serie-A"
"113","Serie A","M","ITA",2019,NA,"2","Sun",17769,"18:00","SPAL",1,1.4,"Parma",0,0.3,6000,"Stadio Paolo Mazza","Daniele Orsato",NA,"https://fbref.com/en/matches/43700994/SPAL-Parma-August-26-2018-Serie-A"
"114","Serie A","M","ITA",2019,NA,"2","Sun",17769,"20:30","Cagliari",2,1.3,"Sassuolo",2,1.8,14432,"Sardegna Arena","Luca Pairetto",NA,"https://fbref.com/en/matches/05f91647/Cagliari-Sassuolo-August-26-2018-Serie-A"
"115","Serie A","M","ITA",2019,NA,"2","Sun",17769,"20:30","Genoa",2,1.1,"Empoli",1,1.5,19523,"Stadio Comunale Luigi Ferraris","Livio Marinelli",NA,"https://fbref.com/en/matches/13e8157a/Genoa-Empoli-August-26-2018-Serie-A"
"116","Serie A","M","ITA",2019,NA,"2","Sun",17769,"20:30","Inter",2,0.8,"Torino",2,1.1,59135,"Stadio Giuseppe Meazza","Paolo Mazzoleni",NA,"https://fbref.com/en/matches/41f84052/Internazionale-Torino-August-26-2018-Serie-A"
"117","Serie A","M","ITA",2019,NA,"2","Sun",17769,"20:30","Frosinone",0,1.7,"Bologna",0,0.9,NA,"Stadio Benito Stirpe","Gianluca Manganiello",NA,"https://fbref.com/en/matches/7dff3aeb/Frosinone-Bologna-August-26-2018-Serie-A"
"118","Serie A","M","ITA",2019,NA,"2","Sun",17769,"20:30","Udinese",1,1.8,"Sampdoria",0,0.7,15770,"Dacia Arena","Federico La Penna",NA,"https://fbref.com/en/matches/f42fa5a8/Udinese-Sampdoria-August-26-2018-Serie-A"
"119","Serie A","M","ITA",2019,NA,"2","Sun",17769,"20:30","Fiorentina",6,3.5,"Chievo",1,0.7,27790,"Stadio Artemio Franchi","Rosario Abisso",NA,"https://fbref.com/en/matches/faabbf40/Fiorentina-Chievo-August-26-2018-Serie-A"
"120","Serie A","M","ITA",2019,NA,"2","Mon",17770,"20:30","Roma",3,2.5,"Atalanta",3,3,41725,"Stadio Olimpico","Michael Fabbri",NA,"https://fbref.com/en/matches/9be750ef/Roma-Atalanta-August-27-2018-Serie-A"
"121","Serie A","M","ITA",2019,NA,"20","Sat",17915,"15:00","Roma",3,3.1,"Torino",2,1.5,32978,"Stadio Olimpico","Piero Giacomelli",NA,"https://fbref.com/en/matches/2acb181a/Roma-Torino-January-19-2019-Serie-A"
"122","Serie A","M","ITA",2019,NA,"20","Sat",17915,"18:00","Udinese",1,1.8,"Parma",2,2.2,15000,"Dacia Arena","Paolo Mazzoleni",NA,"https://fbref.com/en/matches/aac44168/Udinese-Parma-January-19-2019-Serie-A"
"123","Serie A","M","ITA",2019,NA,"20","Sat",17915,"20:30","Inter",0,1.2,"Sassuolo",0,1.2,11000,"Stadio Giuseppe Meazza","Luca Pairetto",NA,"https://fbref.com/en/matches/274670a0/Internazionale-Sassuolo-January-19-2019-Serie-A"
"124","Serie A","M","ITA",2019,NA,"20","Sun",17916,"12:30","Frosinone",0,0.8,"Atalanta",5,2.4,12728,"Stadio Benito Stirpe","Daniele Chiffi",NA,"https://fbref.com/en/matches/8ad79daf/Frosinone-Atalanta-January-20-2019-Serie-A"
"125","Serie A","M","ITA",2019,NA,"20","Sun",17916,"15:00","Fiorentina",3,2.6,"Sampdoria",3,1.7,27844,"Stadio Artemio Franchi","Marco Di Bello",NA,"https://fbref.com/en/matches/640036d0/Fiorentina-Sampdoria-January-20-2019-Serie-A"
"126","Serie A","M","ITA",2019,NA,"20","Sun",17916,"15:00","SPAL",1,1.5,"Bologna",1,1,14524,"Stadio Paolo Mazza","Michael Fabbri",NA,"https://fbref.com/en/matches/f1d3bfa1/SPAL-Bologna-January-20-2019-Serie-A"
"127","Serie A","M","ITA",2019,NA,"20","Sun",17916,"18:00","Cagliari",2,0.9,"Empoli",2,1.2,13796,"Sardegna Arena","Fabrizio Pasqua",NA,"https://fbref.com/en/matches/0f6c7c4c/Cagliari-Empoli-January-20-2019-Serie-A"
"128","Serie A","M","ITA",2019,NA,"20","Sun",17916,"20:30","Napoli",2,1.8,"Lazio",1,1.4,19448,"Stadio San Paolo","Gianluca Rocchi",NA,"https://fbref.com/en/matches/5f429f0c/Napoli-Lazio-January-20-2019-Serie-A"
"129","Serie A","M","ITA",2019,NA,"20","Mon",17917,"15:00","Genoa",0,1.9,"Milan",2,1.4,19794,"Stadio Comunale Luigi Ferraris","Daniele Orsato",NA,"https://fbref.com/en/matches/a3ad2069/Genoa-Milan-January-21-2019-Serie-A"
"130","Serie A","M","ITA",2019,NA,"20","Mon",17917,"20:30","Juventus",3,3.2,"Chievo",0,0.5,30239,"Allianz Stadium","Marco Piccinini",NA,"https://fbref.com/en/matches/9cd281ef/Juventus-Chievo-January-21-2019-Serie-A"
"131","Serie A","M","ITA",2019,NA,"21","Sat",17922,"15:00","Sassuolo",3,4.1,"Cagliari",0,0.6,9970,"Stadio Città del Tricolore","Massimiliano Irrati",NA,"https://fbref.com/en/matches/33b5d395/Sassuolo-Cagliari-January-26-2019-Serie-A"
"132","Serie A","M","ITA",2019,NA,"21","Sat",17922,"18:00","Sampdoria",4,2.8,"Udinese",0,0.4,18020,"Stadio Comunale Luigi Ferraris","Davide Massa",NA,"https://fbref.com/en/matches/6b483dd1/Sampdoria-Udinese-January-26-2019-Serie-A"
"133","Serie A","M","ITA",2019,NA,"21","Sat",17922,"20:30","Milan",0,1,"Napoli",0,0.7,56729,"Stadio Giuseppe Meazza","Daniele Doveri",NA,"https://fbref.com/en/matches/3abdc150/Milan-Napoli-January-26-2019-Serie-A"
"134","Serie A","M","ITA",2019,NA,"21","Sun",17923,"12:30","Chievo",3,2.9,"Fiorentina",4,1.9,10000,"Stadio Marc'Antonio Bentegodi","Daniele Chiffi",NA,"https://fbref.com/en/matches/8736e8e0/Chievo-Fiorentina-January-27-2019-Serie-A"
"135","Serie A","M","ITA",2019,NA,"21","Sun",17923,"15:00","Parma",2,2.5,"SPAL",3,2,15297,"Stadio Ennio Tardini","Rosario Abisso",NA,"https://fbref.com/en/matches/1130f304/Parma-SPAL-January-27-2019-Serie-A"
"136","Serie A","M","ITA",2019,NA,"21","Sun",17923,"15:00","Atalanta",3,2.4,"Roma",3,1.4,19459,"Stadio Atleti Azzurri d'Italia","Giampaolo Calvarese",NA,"https://fbref.com/en/matches/938e958a/Atalanta-Roma-January-27-2019-Serie-A"
"137","Serie A","M","ITA",2019,NA,"21","Sun",17923,"15:00","Bologna",0,0.8,"Frosinone",4,1.4,16076,"Stadio Renato Dall'Ara","Luca Banti",NA,"https://fbref.com/en/matches/e2aec225/Bologna-Frosinone-January-27-2019-Serie-A"
"138","Serie A","M","ITA",2019,NA,"21","Sun",17923,"18:00","Torino",1,0.6,"Inter",0,0.8,22002,"Stadio Olimpico di Torino","Fabio Maresca",NA,"https://fbref.com/en/matches/249e1f67/Torino-Internazionale-January-27-2019-Serie-A"
"139","Serie A","M","ITA",2019,NA,"21","Sun",17923,"20:30","Lazio",1,1.6,"Juventus",2,1.2,60687,"Stadio Olimpico","Marco Guida",NA,"https://fbref.com/en/matches/cc20d5df/Lazio-Juventus-January-27-2019-Serie-A"
"140","Serie A","M","ITA",2019,NA,"21","Mon",17924,"20:30","Empoli",1,1.7,"Genoa",3,2.1,7675,"Stadio Carlo Castellani","Federico La Penna",NA,"https://fbref.com/en/matches/85634cdf/Empoli-Genoa-January-28-2019-Serie-A"
"141","Serie A","M","ITA",2019,NA,"22","Sat",17929,"15:00","Empoli",2,2.1,"Chievo",2,1.4,7030,"Stadio Carlo Castellani","Marco Di Bello",NA,"https://fbref.com/en/matches/05a8a97b/Empoli-Chievo-February-2-2019-Serie-A"
"142","Serie A","M","ITA",2019,NA,"22","Sat",17929,"18:00","Napoli",3,1.7,"Sampdoria",0,1,19455,"Stadio San Paolo","Luca Pairetto",NA,"https://fbref.com/en/matches/bb9376e0/Napoli-Sampdoria-February-2-2019-Serie-A"
"143","Serie A","M","ITA",2019,NA,"22","Sat",17929,"20:30","Juventus",3,1.9,"Parma",3,1.2,39548,"Allianz Stadium","Piero Giacomelli",NA,"https://fbref.com/en/matches/65525bef/Juventus-Parma-February-2-2019-Serie-A"
"144","Serie A","M","ITA",2019,NA,"22","Sun",17930,"12:30","SPAL",0,0.8,"Torino",0,0.5,12743,"Stadio Paolo Mazza","Maurizio Mariani",NA,"https://fbref.com/en/matches/146971bd/SPAL-Torino-February-3-2019-Serie-A"
"145","Serie A","M","ITA",2019,NA,"22","Sun",17930,"15:00","Genoa",1,1,"Sassuolo",1,0.9,18927,"Stadio Comunale Luigi Ferraris","Gianluca Manganiello",NA,"https://fbref.com/en/matches/6f175cd2/Genoa-Sassuolo-February-3-2019-Serie-A"
"146","Serie A","M","ITA",2019,NA,"22","Sun",17930,"15:00","Udinese",1,1.7,"Fiorentina",1,0.7,18118,"Stadio Benito Stirpe","Daniele Orsato",NA,"https://fbref.com/en/matches/ebb43a87/Udinese-Fiorentina-February-3-2019-Serie-A"
"147","Serie A","M","ITA",2019,NA,"22","Sun",17930,"18:00","Inter",0,1.2,"Bologna",1,0.7,51566,"Stadio Giuseppe Meazza","Fabrizio Pasqua",NA,"https://fbref.com/en/matches/075ddac0/Internazionale-Bologna-February-3-2019-Serie-A"
"148","Serie A","M","ITA",2019,NA,"22","Sun",17930,"20:30","Roma",1,2,"Milan",1,0.7,37581,"Stadio Olimpico","Fabio Maresca",NA,"https://fbref.com/en/matches/40fd2516/Roma-Milan-February-3-2019-Serie-A"
"149","Serie A","M","ITA",2019,NA,"22","Mon",17931,"19:00","Frosinone",0,1.1,"Lazio",1,1.2,13221,"Stadio Benito Stirpe","Michael Fabbri",NA,"https://fbref.com/en/matches/3ec40fbc/Frosinone-Lazio-February-4-2019-Serie-A"
"150","Serie A","M","ITA",2019,NA,"22","Mon",17931,"21:00","Cagliari",0,1.1,"Atalanta",1,0.9,14821,"Sardegna Arena","Paolo Valeri",NA,"https://fbref.com/en/matches/51a0460d/Cagliari-Atalanta-February-4-2019-Serie-A"
"151","Serie A","M","ITA",2019,NA,"23","Thu",17934,"20:30","Lazio",1,1.8,"Empoli",0,0.5,28121,"Stadio Olimpico","Daniele Chiffi",NA,"https://fbref.com/en/matches/b89261e2/Lazio-Empoli-February-7-2019-Serie-A"
"152","Serie A","M","ITA",2019,NA,"23","Fri",17935,"20:30","Chievo",0,0.9,"Roma",3,1.6,15000,"Stadio Marc'Antonio Bentegodi","Rosario Abisso",NA,"https://fbref.com/en/matches/e8e87b77/Chievo-Roma-February-8-2019-Serie-A"
"153","Serie A","M","ITA",2019,NA,"23","Sat",17936,"18:00","Fiorentina",0,0.7,"Napoli",0,2.9,29377,"Stadio Artemio Franchi","Giampaolo Calvarese",NA,"https://fbref.com/en/matches/1ffe42d4/Fiorentina-Napoli-February-9-2019-Serie-A"
"154","Serie A","M","ITA",2019,NA,"23","Sat",17936,"20:30","Parma",0,0.5,"Inter",1,2.2,18155,"Stadio Ennio Tardini","Massimiliano Irrati",NA,"https://fbref.com/en/matches/c8be0348/Parma-Internazionale-February-9-2019-Serie-A"
"155","Serie A","M","ITA",2019,NA,"23","Sun",17937,"12:30","Bologna",1,1.1,"Genoa",1,1.2,17385,"Stadio Renato Dall'Ara","Gianluca Rocchi",NA,"https://fbref.com/en/matches/0c3840ca/Bologna-Genoa-February-10-2019-Serie-A"
"156","Serie A","M","ITA",2019,NA,"23","Sun",17937,"15:00","Sampdoria",0,0.8,"Frosinone",1,0.8,18937,"Stadio Comunale Luigi Ferraris","Livio Marinelli",NA,"https://fbref.com/en/matches/2b8e3215/Sampdoria-Frosinone-February-10-2019-Serie-A"
"157","Serie A","M","ITA",2019,NA,"23","Sun",17937,"15:00","Atalanta",2,2,"SPAL",1,0.6,18342,"Stadio Atleti Azzurri d'Italia","Davide Massa",NA,"https://fbref.com/en/matches/7f78bd98/Atalanta-SPAL-February-10-2019-Serie-A"
"158","Serie A","M","ITA",2019,NA,"23","Sun",17937,"15:00","Torino",1,1.8,"Udinese",0,1.8,16557,"Stadio Olimpico di Torino","Marco Guida",NA,"https://fbref.com/en/matches/b980c5e4/Torino-Udinese-February-10-2019-Serie-A"
"159","Serie A","M","ITA",2019,NA,"23","Sun",17937,"18:00","Sassuolo",0,0.4,"Juventus",3,1.6,21584,"Stadio Città del Tricolore","Paolo Mazzoleni",NA,"https://fbref.com/en/matches/1ab588a5/Sassuolo-Juventus-February-10-2019-Serie-A"
"160","Serie A","M","ITA",2019,NA,"23","Sun",17937,"20:30","Milan",3,2.1,"Cagliari",0,1.3,45576,"Stadio Giuseppe Meazza","Federico La Penna",NA,"https://fbref.com/en/matches/4129c411/Milan-Cagliari-February-10-2019-Serie-A"
"161","Serie A","M","ITA",2019,NA,"24","Fri",17942,"20:30","Juventus",3,1.7,"Frosinone",0,0.8,10570,"Allianz Stadium","Antonio Giua",NA,"https://fbref.com/en/matches/f1492e17/Juventus-Frosinone-February-15-2019-Serie-A"
"162","Serie A","M","ITA",2019,NA,"24","Sat",17943,"18:00","Cagliari",2,2.2,"Parma",1,0.5,16119,"Sardegna Arena","Gianluca Manganiello",NA,"https://fbref.com/en/matches/a7398b93/Cagliari-Parma-February-16-2019-Serie-A"
"163","Serie A","M","ITA",2019,NA,"24","Sat",17943,"20:30","Atalanta",1,1.1,"Milan",3,0.7,20801,"Stadio Atleti Azzurri d'Italia","Fabrizio Pasqua",NA,"https://fbref.com/en/matches/52571c53/Atalanta-Milan-February-16-2019-Serie-A"
"164","Serie A","M","ITA",2019,NA,"24","Sun",17944,"12:30","SPAL",1,1.1,"Fiorentina",4,3.3,37294,"Stadio Paolo Mazza","Luca Pairetto",NA,"https://fbref.com/en/matches/7ec1b561/SPAL-Fiorentina-February-17-2019-Serie-A"
"165","Serie A","M","ITA",2019,NA,"24","Sun",17944,"15:00","Empoli",3,1.8,"Sassuolo",0,0.9,7202,"Stadio Carlo Castellani","Maurizio Mariani",NA,"https://fbref.com/en/matches/07e84eb6/Empoli-Sassuolo-February-17-2019-Serie-A"
"166","Serie A","M","ITA",2019,NA,"24","Sun",17944,"15:00","Genoa",2,1.9,"Lazio",1,0.6,19936,"Stadio Comunale Luigi Ferraris","Luca Banti",NA,"https://fbref.com/en/matches/8633edae/Genoa-Lazio-February-17-2019-Serie-A"
"167","Serie A","M","ITA",2019,NA,"24","Sun",17944,"15:00","Udinese",1,1.4,"Chievo",0,2.2,18008,"Dacia Arena","Paolo Valeri",NA,"https://fbref.com/en/matches/89bfd1ab/Udinese-Chievo-February-17-2019-Serie-A"
"168","Serie A","M","ITA",2019,NA,"24","Sun",17944,"18:00","Inter",2,2.6,"Sampdoria",1,0.9,55127,"Stadio Giuseppe Meazza","Daniele Doveri",NA,"https://fbref.com/en/matches/7454e76e/Internazionale-Sampdoria-February-17-2019-Serie-A"
"169","Serie A","M","ITA",2019,NA,"24","Sun",17944,"20:30","Napoli",0,2.4,"Torino",0,0.5,21830,"Stadio San Paolo","Michael Fabbri",NA,"https://fbref.com/en/matches/19d1b74f/Napoli-Torino-February-17-2019-Serie-A"
"170","Serie A","M","ITA",2019,NA,"24","Mon",17945,"20:30","Roma",2,1.6,"Bologna",1,2,31572,"Stadio Olimpico","Marco Di Bello",NA,"https://fbref.com/en/matches/25732866/Roma-Bologna-February-18-2019-Serie-A"
"171","Serie A","M","ITA",2019,NA,"25","Fri",17949,"20:30","Milan",3,1.3,"Empoli",0,0.6,47866,"Stadio Giuseppe Meazza","Piero Giacomelli",NA,"https://fbref.com/en/matches/f1700ac1/Milan-Empoli-February-22-2019-Serie-A"
"172","Serie A","M","ITA",2019,NA,"25","Sat",17950,"15:00","Torino",2,1.4,"Atalanta",0,0.6,21062,"Stadio Olimpico di Torino","Daniele Orsato",NA,"https://fbref.com/en/matches/90d2d7d3/Torino-Atalanta-February-23-2019-Serie-A"
"173","Serie A","M","ITA",2019,NA,"25","Sat",17950,"20:30","Frosinone",2,1.7,"Roma",3,2.3,15063,"Stadio Benito Stirpe","Gianluca Manganiello",NA,"https://fbref.com/en/matches/d762cb05/Frosinone-Roma-February-23-2019-Serie-A"
"174","Serie A","M","ITA",2019,NA,"25","Sun",17951,"12:30","Sampdoria",1,2.3,"Cagliari",0,0.7,18840,"Stadio Comunale Luigi Ferraris","Luca Massimi",NA,"https://fbref.com/en/matches/1d3b9f5d/Sampdoria-Cagliari-February-24-2019-Serie-A"
"175","Serie A","M","ITA",2019,NA,"25","Sun",17951,"15:00","Sassuolo",1,0.5,"SPAL",1,1.3,11554,"Stadio Città del Tricolore","Fabio Maresca",NA,"https://fbref.com/en/matches/53e17183/Sassuolo-SPAL-February-24-2019-Serie-A"
"176","Serie A","M","ITA",2019,NA,"25","Sun",17951,"15:00","Bologna",0,1.2,"Juventus",1,0.6,28934,"Stadio Renato Dall'Ara","Giampaolo Calvarese",NA,"https://fbref.com/en/matches/889a0a3d/Bologna-Juventus-February-24-2019-Serie-A"
"177","Serie A","M","ITA",2019,NA,"25","Sun",17951,"15:00","Chievo",0,0.5,"Genoa",0,0.5,10500,"Stadio Marc'Antonio Bentegodi","Manuel Volpi",NA,"https://fbref.com/en/matches/9214a455/Chievo-Genoa-February-24-2019-Serie-A"
"178","Serie A","M","ITA",2019,NA,"25","Sun",17951,"18:00","Parma",0,0.5,"Napoli",4,1.1,18478,"Stadio Ennio Tardini","Daniele Chiffi",NA,"https://fbref.com/en/matches/41d1feee/Parma-Napoli-February-24-2019-Serie-A"
"179","Serie A","M","ITA",2019,NA,"25","Sun",17951,"20:30","Fiorentina",3,1.6,"Inter",3,1.3,32824,"Stadio Artemio Franchi","Rosario Abisso",NA,"https://fbref.com/en/matches/6e205e48/Fiorentina-Internazionale-February-24-2019-Serie-A"
"180","Serie A","M","ITA",2019,NA,"25","Wed",18003,"19:00","Lazio",2,1,"Udinese",0,1.5,30162,"Stadio Olimpico","Giampaolo Calvarese",NA,"https://fbref.com/en/matches/a11fb902/Lazio-Udinese-April-17-2019-Serie-A"
"181","Serie A","M","ITA",2019,NA,"26","Fri",17956,"20:30","Cagliari",2,1.8,"Inter",1,2.1,16223,"Sardegna Arena","Luca Banti",NA,"https://fbref.com/en/matches/5124ba06/Cagliari-Internazionale-March-1-2019-Serie-A"
"182","Serie A","M","ITA",2019,NA,"26","Sat",17957,"15:00","Empoli",3,2.7,"Parma",3,1.3,8404,"Stadio Carlo Castellani","Marco Di Bello",NA,"https://fbref.com/en/matches/94f40f4f/Empoli-Parma-March-2-2019-Serie-A"
"183","Serie A","M","ITA",2019,NA,"26","Sat",17957,"18:00","Milan",1,1.1,"Sassuolo",0,0.9,61462,"Stadio Giuseppe Meazza","Paolo Valeri",NA,"https://fbref.com/en/matches/809426d0/Milan-Sassuolo-March-2-2019-Serie-A"
"184","Serie A","M","ITA",2019,NA,"26","Sat",17957,"20:30","Lazio",3,2.1,"Roma",0,1.1,53112,"Stadio Olimpico","Paolo Mazzoleni",NA,"https://fbref.com/en/matches/3fd391fe/Lazio-Roma-March-2-2019-Serie-A"
"185","Serie A","M","ITA",2019,NA,"26","Sun",17958,"12:30","Torino",3,0.7,"Chievo",0,1.2,25269,"Stadio Olimpico di Torino","Federico La Penna",NA,"https://fbref.com/en/matches/3cf1aeeb/Torino-Chievo-March-3-2019-Serie-A"
"186","Serie A","M","ITA",2019,NA,"26","Sun",17958,"15:00","Genoa",0,0.9,"Frosinone",0,0.2,19920,"Stadio Comunale Luigi Ferraris","Maurizio Mariani",NA,"https://fbref.com/en/matches/0fe45804/Genoa-Frosinone-March-3-2019-Serie-A"
"187","Serie A","M","ITA",2019,NA,"26","Sun",17958,"15:00","SPAL",1,0.8,"Sampdoria",2,0.9,12731,"Stadio Paolo Mazza","Fabrizio Pasqua",NA,"https://fbref.com/en/matches/7a591f9a/SPAL-Sampdoria-March-3-2019-Serie-A"
"188","Serie A","M","ITA",2019,NA,"26","Sun",17958,"15:00","Udinese",2,1.5,"Bologna",1,1.6,18349,"Dacia Arena","Davide Massa",NA,"https://fbref.com/en/matches/8be4be91/Udinese-Bologna-March-3-2019-Serie-A"
"189","Serie A","M","ITA",2019,NA,"26","Sun",17958,"18:00","Atalanta",3,1.7,"Fiorentina",1,0.4,18796,"Stadio Atleti Azzurri d'Italia","Marco Guida",NA,"https://fbref.com/en/matches/db6162b0/Atalanta-Fiorentina-March-3-2019-Serie-A"
"190","Serie A","M","ITA",2019,NA,"26","Sun",17958,"20:30","Napoli",1,2.1,"Juventus",2,0.3,42667,"Stadio San Paolo","Gianluca Rocchi",NA,"https://fbref.com/en/matches/d15eae70/Napoli-Juventus-March-3-2019-Serie-A"
"191","Serie A","M","ITA",2019,NA,"27","Fri",17963,"20:30","Juventus",4,2.3,"Udinese",1,0.2,39987,"Allianz Stadium","Daniele Chiffi",NA,"https://fbref.com/en/matches/47801492/Juventus-Udinese-March-8-2019-Serie-A"
"192","Serie A","M","ITA",2019,NA,"27","Sat",17964,"18:00","Parma",1,1.7,"Genoa",0,0.9,14787,"Stadio Ennio Tardini","Juan Sacchi",NA,"https://fbref.com/en/matches/4aacbaf2/Parma-Genoa-March-9-2019-Serie-A"
"193","Serie A","M","ITA",2019,NA,"27","Sat",17964,"20:30","Chievo",1,0.3,"Milan",2,1.4,20000,"Stadio Marc'Antonio Bentegodi","Luca Pairetto",NA,"https://fbref.com/en/matches/f06bc6f3/Chievo-Milan-March-9-2019-Serie-A"
"194","Serie A","M","ITA",2019,NA,"27","Sun",17965,"12:30","Bologna",2,3.3,"Cagliari",0,0.8,20557,"Stadio Renato Dall'Ara","Massimiliano Irrati",NA,"https://fbref.com/en/matches/217e2a62/Bologna-Cagliari-March-10-2019-Serie-A"
"195","Serie A","M","ITA",2019,NA,"27","Sun",17965,"15:00","Sampdoria",1,2.1,"Atalanta",2,2.3,20896,"Stadio Comunale Luigi Ferraris","Michael Fabbri",NA,"https://fbref.com/en/matches/38ee4d56/Sampdoria-Atalanta-March-10-2019-Serie-A"
"196","Serie A","M","ITA",2019,NA,"27","Sun",17965,"15:00","Frosinone",1,1,"Torino",2,1.1,14165,"Stadio Benito Stirpe","Piero Giacomelli",NA,"https://fbref.com/en/matches/62b437d1/Frosinone-Torino-March-10-2019-Serie-A"
"197","Serie A","M","ITA",2019,NA,"27","Sun",17965,"15:00","Inter",2,0.8,"SPAL",0,0.2,61339,"Stadio Giuseppe Meazza","Giampaolo Calvarese",NA,"https://fbref.com/en/matches/b176e7e7/Internazionale-SPAL-March-10-2019-Serie-A"
"198","Serie A","M","ITA",2019,NA,"27","Sun",17965,"18:00","Sassuolo",1,1.2,"Napoli",1,0.8,14969,"Stadio Città del Tricolore","Gianluca Manganiello",NA,"https://fbref.com/en/matches/bdc82dc7/Sassuolo-Napoli-March-10-2019-Serie-A"
"199","Serie A","M","ITA",2019,NA,"27","Sun",17965,"20:30","Fiorentina",1,0.8,"Lazio",1,1.1,28727,"Stadio Artemio Franchi","Daniele Orsato",NA,"https://fbref.com/en/matches/441f5f3b/Fiorentina-Lazio-March-10-2019-Serie-A"
"200","Serie A","M","ITA",2019,NA,"27","Mon",17966,"20:30","Roma",2,1,"Empoli",1,0.3,34508,"Stadio Olimpico","Fabio Maresca",NA,"https://fbref.com/en/matches/a87ba598/Roma-Empoli-March-11-2019-Serie-A"
"201","Serie A","M","ITA",2019,NA,"28","Fri",17970,"20:30","Cagliari",2,1.8,"Fiorentina",1,0.7,14735,"Sardegna Arena","Daniele Doveri",NA,"https://fbref.com/en/matches/f10d5252/Cagliari-Fiorentina-March-15-2019-Serie-A"
"202","Serie A","M","ITA",2019,NA,"28","Sat",17971,"15:00","Sassuolo",3,1.6,"Sampdoria",5,2.4,11193,"Stadio Città del Tricolore","Federico Dionisi",NA,"https://fbref.com/en/matches/1d194af8/Sassuolo-Sampdoria-March-16-2019-Serie-A"
"203","Serie A","M","ITA",2019,NA,"28","Sat",17971,"18:00","SPAL",2,1.2,"Roma",1,1.7,15089,"Stadio Paolo Mazza","Gianluca Rocchi",NA,"https://fbref.com/en/matches/2358076d/SPAL-Roma-March-16-2019-Serie-A"
"204","Serie A","M","ITA",2019,NA,"28","Sat",17971,"20:30","Torino",2,1.5,"Bologna",3,2,24863,"Stadio Olimpico di Torino","Maurizio Mariani",NA,"https://fbref.com/en/matches/a58f204d/Torino-Bologna-March-16-2019-Serie-A"
"205","Serie A","M","ITA",2019,NA,"28","Sun",17972,"12:30","Genoa",2,1.3,"Juventus",0,0.3,30695,"Stadio Comunale Luigi Ferraris","Marco Di Bello",NA,"https://fbref.com/en/matches/95b365ff/Genoa-Juventus-March-17-2019-Serie-A"
"206","Serie A","M","ITA",2019,NA,"28","Sun",17972,"15:00","Lazio",4,1.7,"Parma",1,0.4,38000,"Stadio Olimpico","Luca Banti",NA,"https://fbref.com/en/matches/53a91c21/Lazio-Parma-March-17-2019-Serie-A"
"207","Serie A","M","ITA",2019,NA,"28","Sun",17972,"15:00","Empoli",2,2.7,"Frosinone",1,1.7,10000,"Stadio Carlo Castellani","Davide Massa",NA,"https://fbref.com/en/matches/986a778f/Empoli-Frosinone-March-17-2019-Serie-A"
